customer_id,first_name,last_name,dob,gender,phone,email,city,state,customer_since,kyc_status,occupation,annual_income,risk_category
CUST000712,Vikas,Yadav,1959-05-10,Female,9401775095,vikas.yadav712@example.com,Jaipur,Rajasthan,2017-08-29,Verified,Self Employed,377386,Low
CUST000713,Reyansh,Joshi,1992-06-01,Male,9754091508,reyansh.joshi713@example.com,Pune,Maharashtra,2020-11-19,Verified,Business,973332,Low
CUST000714,Sai,Mishra,1979-08-24,Female,9793897015,sai.mishra714@example.com,Jaipur,Rajasthan,2020-05-11,Verified,Freelancer,1028278,Low
CUST000715,Neha,Gupta,1982-02-03,Female,9602416139,neha.gupta715@example.com,Pune,Maharashtra,2017-11-07,Rejected,Freelancer,4492076,Low
CUST000716,Sunita,Singh,1959-05-20,Female,9973642480,sunita.singh716@example.com,Bhopal,Madhya Pradesh,2025-07-24,Verified,Student,2570019,Low
CUST000717,Avni,Patel,1992-03-03,Other,9244795133,avni.patel717@example.com,Mumbai,Maharashtra,2012-05-28,Verified,Retired,714542,Low
CUST000718,Neha,Yadav,1992-09-30,Other,9958678055,neha.yadav718@example.com,Ahmedabad,Gujarat,2019-03-03,Verified,Engineer,1453211,Low
CUST000719,Neha,Mishra,2002-10-01,Other,9264609178,neha.mishra719@example.com,Hyderabad,Telangana,2019-09-29,Verified,Consultant,3277002,Low
CUST000720,Priya,Nair,1996-12-06,Male,9299295966,priya.nair720@example.com,Lucknow,Uttar Pradesh,2012-07-10,Verified,Self Employed,4296767,High
CUST000721,Aadhya,Rao,1988-12-13,Other,9116331942,aadhya.rao721@example.com,Bengaluru,Karnataka,2015-07-27,Verified,Teacher,3606882,Low
CUST000722,Ayaan,Bose,1980-01-08,Female,9515888636,ayaan.bose722@example.com,Ahmedabad,Gujarat,2023-02-05,Verified,Self Employed,3950309,Low
CUST000723,Nitin,Iyer,1980-11-15,Male,9857216966,nitin.iyer723@example.com,Jaipur,Rajasthan,2021-03-15,Verified,Salaried,2060663,Low
CUST000724,Meera,Jain,1991-09-03,Male,9593297150,meera.jain724@example.com,Delhi,Delhi,2025-06-27,Pending,Teacher,4469392,Medium
CUST000725,Nitin,Iyer,1988-02-10,Other,9327352410,nitin.iyer725@example.com,Lucknow,Uttar Pradesh,2016-08-22,Verified,Engineer,2235602,Medium
CUST000726,Myra,Singh,1996-05-24,Other,9195237100,myra.singh726@example.com,Bengaluru,Karnataka,2021-02-10,Pending,Engineer,3412261,Low
CUST000727,Avni,Kumar,2003-03-17,Male,9980770460,avni.kumar727@example.com,Bhopal,Madhya Pradesh,2020-02-24,Verified,Consultant,3871371,Low
CUST000728,Arjun,Mehta,1978-07-20,Other,9125652373,arjun.mehta728@example.com,Bengaluru,Karnataka,2017-12-06,Verified,Business,4024012,Medium
CUST000729,Ira,Singh,1985-09-21,Female,9757494902,ira.singh729@example.com,Chennai,Tamil Nadu,2015-04-27,Verified,Salaried,2034063,Medium
CUST000730,Kiara,Das,1981-02-15,Female,9294774222,kiara.das730@example.com,Bhopal,Madhya Pradesh,2025-08-16,Verified,Teacher,2338437,Low
CUST000731,Aarav,Patel,1982-03-07,Male,9904588679,aarav.patel731@example.com,Ahmedabad,Gujarat,2015-10-27,Rejected,Student,4383491,Low
CUST000732,Diya,Chopra,1970-03-04,Other,9727601534,diya.chopra732@example.com,Lucknow,Uttar Pradesh,2016-08-18,Verified,Self Employed,1183205,Low
CUST000733,Diya,Mishra,1956-02-04,Other,9833506158,diya.mishra733@example.com,Lucknow,Uttar Pradesh,2013-07-04,Verified,Consultant,846452,High
CUST000734,Vivaan,Yadav,2001-11-30,Male,9342337209,vivaan.yadav734@example.com,Ahmedabad,Gujarat,2017-12-17,Verified,Business,1773954,Medium
CUST000735,Pooja,Gupta,2001-11-18,Female,9033399771,pooja.gupta735@example.com,Bengaluru,Karnataka,2024-01-16,Pending,Salaried,2854777,Medium
CUST000736,Aditya,Patel,1965-06-11,Female,9173189397,aditya.patel736@example.com,Lucknow,Uttar Pradesh,2018-09-23,Verified,Freelancer,3785051,Medium
CUST000737,Arjun,Yadav,1972-06-23,Other,9970469472,arjun.yadav737@example.com,Chandigarh,Punjab,2019-05-16,Verified,Consultant,2560315,High
CUST000738,Shaurya,Kumar,1977-05-04,Female,9488471270,shaurya.kumar738@example.com,Kochi,Kerala,2019-02-27,Pending,Consultant,4126893,Low
CUST000739,Reyansh,Gupta,1982-05-01,Male,9758231334,reyansh.gupta739@example.com,Jaipur,Rajasthan,2023-04-03,Verified,Consultant,4138379,Low
CUST000740,Shaurya,Patel,1968-11-13,Female,9236229258,shaurya.patel740@example.com,Ahmedabad,Gujarat,2022-08-17,Verified,Teacher,2439749,Low
CUST000741,Ishaan,Mishra,1988-04-07,Male,9455574696,ishaan.mishra741@example.com,Chennai,Tamil Nadu,2021-05-10,Verified,Teacher,643952,High
CUST000742,Diya,Reddy,1979-08-08,Male,9334450566,diya.reddy742@example.com,Lucknow,Uttar Pradesh,2019-04-22,Verified,Retired,1983381,Low
CUST000743,Myra,Kumar,1961-09-04,Male,9257970673,myra.kumar743@example.com,Delhi,Delhi,2018-04-13,Rejected,Freelancer,3325887,Low
CUST000744,Vivaan,Nair,2003-04-04,Female,9741721562,vivaan.nair744@example.com,Chennai,Tamil Nadu,2015-05-17,Verified,Freelancer,1857673,Low
CUST000745,Myra,Singh,2004-01-14,Other,9488402155,myra.singh745@example.com,Pune,Maharashtra,2021-12-31,Verified,Retired,1724678,Low
CUST000746,Krishna,Yadav,1984-11-16,Male,9449021666,krishna.yadav746@example.com,Pune,Maharashtra,2022-11-28,Verified,Consultant,685718,Medium
CUST000747,Anika,Das,2005-10-02,Female,9085874951,anika.das747@example.com,Mumbai,Maharashtra,2013-09-10,Verified,Consultant,1122333,Low
CUST000748,Sunita,Jain,1997-01-10,Other,9316477251,sunita.jain748@example.com,Delhi,Delhi,2016-01-28,Verified,Doctor,3988822,Low
CUST000749,Amit,Bose,1991-01-07,Other,9409600356,amit.bose749@example.com,Mumbai,Maharashtra,2015-05-17,Verified,Retired,2919881,Low
CUST000750,Rahul,Patel,1986-10-26,Other,9923234210,rahul.patel750@example.com,Ahmedabad,Gujarat,2023-12-18,Verified,Salaried,1248067,Low
CUST000751,Aditya,Nair,1975-08-24,Other,9334264335,aditya.nair751@example.com,Pune,Maharashtra,2012-08-11,Verified,Engineer,1212722,Medium
CUST000752,Aadhya,Sharma,1973-09-17,Female,9077633691,aadhya.sharma752@example.com,Lucknow,Uttar Pradesh,2014-01-30,Rejected,Consultant,1200925,Low
CUST000753,Ayaan,Mehta,1987-02-25,Other,9563318574,ayaan.mehta753@example.com,Lucknow,Uttar Pradesh,2023-05-30,Verified,Engineer,315437,Low
CUST000754,Sunita,Bose,1963-12-23,Female,9541643167,sunita.bose754@example.com,Jaipur,Rajasthan,2012-05-09,Pending,Self Employed,2891793,Low
CUST000755,Nitin,Singh,2005-08-26,Male,9282270093,nitin.singh755@example.com,Bengaluru,Karnataka,2018-07-28,Verified,Teacher,1501060,Low
CUST000756,Reyansh,Jain,1971-04-18,Female,9120734654,reyansh.jain756@example.com,Bengaluru,Karnataka,2025-12-12,Verified,Salaried,2961511,Low
CUST000757,Ira,Verma,1967-12-13,Female,9086982210,ira.verma757@example.com,Bhopal,Madhya Pradesh,2019-10-27,Pending,Business,3702232,High
CUST000758,Arjun,Mishra,1992-03-28,Other,9729047742,arjun.mishra758@example.com,Lucknow,Uttar Pradesh,2019-03-30,Verified,Doctor,988647,Low
CUST000759,Neha,Patel,1974-09-04,Other,9223116491,neha.patel759@example.com,Bengaluru,Karnataka,2017-08-08,Verified,Student,2705878,Low
CUST000760,Myra,Jain,1978-12-06,Male,9565290603,myra.jain760@example.com,Kochi,Kerala,2016-02-01,Verified,Salaried,2175057,Low
CUST000761,Ananya,Sharma,1998-02-18,Female,9539673794,ananya.sharma761@example.com,Ahmedabad,Gujarat,2024-03-29,Verified,Self Employed,4495862,Medium
CUST000762,Ananya,Iyer,1985-08-04,Female,9871584156,ananya.iyer762@example.com,Chennai,Tamil Nadu,2012-07-27,Rejected,Student,973424,Low
CUST000763,Myra,Mehta,2004-05-20,Other,9425476818,myra.mehta763@example.com,Delhi,Delhi,2016-02-04,Verified,Consultant,1814755,Low
CUST000764,Rohit,Singh,1972-10-28,Other,9589298808,rohit.singh764@example.com,Mumbai,Maharashtra,2020-02-18,Verified,Consultant,1578829,Low
CUST000765,Arjun,Iyer,1975-04-20,Other,9289634064,arjun.iyer765@example.com,Chandigarh,Punjab,2020-09-28,Pending,Teacher,4177556,Low
CUST000766,Sai,Joshi,1961-09-19,Female,9843991062,sai.joshi766@example.com,Mumbai,Maharashtra,2015-03-23,Verified,Student,2213927,Low
CUST000767,Reyansh,Bose,1972-05-07,Male,9513426192,reyansh.bose767@example.com,Jaipur,Rajasthan,2016-08-13,Verified,Self Employed,2927012,Low
CUST000768,Arjun,Jain,2002-01-12,Male,9973741897,arjun.jain768@example.com,Chennai,Tamil Nadu,2015-06-12,Verified,Doctor,2462563,High
CUST000769,Vivaan,Chopra,1965-02-14,Other,9769274381,vivaan.chopra769@example.com,Chennai,Tamil Nadu,2013-12-26,Rejected,Freelancer,3221284,Low
CUST000770,Nitin,Mishra,1993-10-19,Female,9014448564,nitin.mishra770@example.com,Bhopal,Madhya Pradesh,2019-12-31,Verified,Business,4253078,Low
CUST000771,Ira,Singh,1993-11-30,Other,9417899698,ira.singh771@example.com,Ahmedabad,Gujarat,2020-07-31,Verified,Business,1006921,Low
CUST000772,Arjun,Singh,1992-11-04,Female,9057798066,arjun.singh772@example.com,Pune,Maharashtra,2012-07-29,Verified,Student,382538,Low
CUST000773,Ananya,Mehta,1991-12-23,Male,9745553470,ananya.mehta773@example.com,Chennai,Tamil Nadu,2019-04-12,Verified,Self Employed,1527144,Low
CUST000774,Priya,Rao,1983-11-17,Other,9652715598,priya.rao774@example.com,Chandigarh,Punjab,2017-02-07,Verified,Self Employed,1029750,Medium
CUST000775,Aditya,Chopra,1999-08-10,Other,9263475575,aditya.chopra775@example.com,Pune,Maharashtra,2015-07-28,Pending,Doctor,313608,Low
CUST000776,Kiara,Joshi,2005-04-13,Female,9882691311,kiara.joshi776@example.com,Kochi,Kerala,2025-05-30,Pending,Teacher,2389308,Low
CUST000777,Ananya,Rao,1990-08-05,Male,9614991537,ananya.rao777@example.com,Pune,Maharashtra,2012-11-30,Verified,Student,2476702,Low
CUST000778,Krishna,Singh,1975-04-06,Female,9320430977,krishna.singh778@example.com,Hyderabad,Telangana,2021-04-18,Verified,Freelancer,1792618,Low
CUST000779,Nitin,Jain,1990-11-07,Other,9964546553,nitin.jain779@example.com,Ahmedabad,Gujarat,2019-03-07,Verified,Business,1308207,Low
CUST000780,Vikas,Singh,1966-07-21,Male,9878519358,vikas.singh780@example.com,Kochi,Kerala,2017-01-08,Verified,Freelancer,626286,Low
CUST000781,Myra,Mishra,1994-02-17,Male,9208780572,myra.mishra781@example.com,Ahmedabad,Gujarat,2013-06-06,Verified,Business,2496013,Low
CUST000782,Kiran,Sharma,1999-01-12,Female,9263748453,kiran.sharma782@example.com,Bhopal,Madhya Pradesh,2024-10-12,Verified,Consultant,3595354,Low
CUST000783,Sara,Nair,1959-10-02,Other,9591191862,sara.nair783@example.com,Mumbai,Maharashtra,2016-05-13,Verified,Freelancer,1684419,Medium
CUST000784,Aarav,Mishra,1965-09-20,Female,9116966672,aarav.mishra784@example.com,Bhopal,Madhya Pradesh,2019-09-13,Verified,Self Employed,3159272,Low
CUST000785,Avni,Kumar,1963-02-21,Male,9463351571,avni.kumar785@example.com,Lucknow,Uttar Pradesh,2023-10-01,Verified,Freelancer,690873,High
CUST000786,Vivaan,Das,1970-02-12,Male,9800564099,vivaan.das786@example.com,Delhi,Delhi,2020-05-28,Pending,Student,1761102,Low
CUST000787,Ira,Iyer,1974-08-04,Female,9129592728,ira.iyer787@example.com,Kochi,Kerala,2015-05-04,Verified,Engineer,434524,Low
CUST000788,Pooja,Rao,1982-12-17,Female,9152982173,pooja.rao788@example.com,Delhi,Delhi,2025-07-14,Verified,Freelancer,3010288,High
CUST000789,Pooja,Rao,1995-03-09,Male,9815352373,pooja.rao789@example.com,Jaipur,Rajasthan,2021-01-24,Verified,Salaried,4210083,Medium
CUST000790,Pooja,Mehta,1963-02-28,Other,9589988683,pooja.mehta790@example.com,Kochi,Kerala,2018-05-03,Verified,Engineer,1841292,Low
CUST000791,Rahul,Bose,1994-01-14,Female,9170715879,rahul.bose791@example.com,Jaipur,Rajasthan,2020-09-20,Verified,Self Employed,642342,Low
CUST000792,Vivaan,Patel,1982-07-21,Other,9982508004,vivaan.patel792@example.com,Delhi,Delhi,2020-08-19,Verified,Consultant,619858,Medium
CUST000793,Rohit,Bose,2000-08-10,Other,9285031723,rohit.bose793@example.com,Bhopal,Madhya Pradesh,2019-03-08,Verified,Retired,4334669,Low
CUST000794,Rahul,Sharma,1989-03-23,Male,9140352635,rahul.sharma794@example.com,Mumbai,Maharashtra,2021-01-05,Verified,Student,2245050,Low
CUST000795,Ishaan,Bose,1982-10-15,Male,9460666437,ishaan.bose795@example.com,Chandigarh,Punjab,2017-09-07,Verified,Teacher,530638,Medium
CUST000796,Myra,Reddy,1975-01-02,Male,9112712852,myra.reddy796@example.com,Chandigarh,Punjab,2017-10-02,Pending,Teacher,2569132,Low
CUST000797,Shaurya,Kumar,1965-09-17,Female,9318732807,shaurya.kumar797@example.com,Delhi,Delhi,2022-09-27,Verified,Retired,499029,Medium
CUST000798,Reyansh,Gupta,1961-01-17,Male,9695727908,reyansh.gupta798@example.com,Bhopal,Madhya Pradesh,2016-03-28,Verified,Doctor,547067,Low
CUST000799,Sai,Nair,1970-09-30,Female,9730662481,sai.nair799@example.com,Chennai,Tamil Nadu,2017-01-19,Verified,Retired,2997638,Medium
CUST000800,Myra,Sharma,1961-03-23,Male,9984822850,myra.sharma800@example.com,Lucknow,Uttar Pradesh,2014-07-01,Verified,Teacher,326480,Low
CUST000801,Reyansh,Nair,1958-06-13,Male,9130609069,reyansh.nair801@example.com,Pune,Maharashtra,2014-09-07,Pending,Salaried,800119,Low
CUST000802,Vikas,Mishra,1989-08-20,Female,9967379457,vikas.mishra802@example.com,Ahmedabad,Gujarat,2022-09-30,Pending,Student,3990300,Low
CUST000803,Diya,Singh,1980-09-25,Other,9264250642,diya.singh803@example.com,Bengaluru,Karnataka,2012-12-14,Verified,Consultant,2084093,High
CUST000804,Sai,Das,1991-05-29,Female,9677767555,sai.das804@example.com,Hyderabad,Telangana,2020-12-11,Verified,Consultant,1907340,Low
CUST000805,Amit,Patel,1972-06-16,Other,9957865436,amit.patel805@example.com,Ahmedabad,Gujarat,2015-03-03,Verified,Consultant,3974333,Low
CUST000806,Vikas,Bose,1972-11-21,Male,9582686270,vikas.bose806@example.com,Mumbai,Maharashtra,2016-08-18,Verified,Student,2472774,High
CUST000807,Rohit,Reddy,1991-01-20,Other,9326573275,rohit.reddy807@example.com,Chandigarh,Punjab,2025-09-09,Pending,Freelancer,476131,Medium
CUST000808,Sunita,Gupta,1956-12-04,Male,9051553234,sunita.gupta808@example.com,Delhi,Delhi,2013-06-24,Verified,Doctor,3926495,Low
CUST000809,Amit,Iyer,1982-03-16,Male,9822261896,amit.iyer809@example.com,Chennai,Tamil Nadu,2015-07-20,Verified,Engineer,2539166,Medium
CUST000810,Kiran,Singh,1968-02-27,Female,9102676720,kiran.singh810@example.com,Delhi,Delhi,2025-02-22,Verified,Doctor,3878843,Low
CUST000811,Reyansh,Yadav,1999-02-13,Other,9955151229,reyansh.yadav811@example.com,Mumbai,Maharashtra,2018-09-24,Verified,Student,1110899,High
CUST000812,Sunita,Patel,1983-10-09,Female,9159709962,sunita.patel812@example.com,Chandigarh,Punjab,2020-03-10,Pending,Retired,4486902,Low
CUST000813,Anika,Sharma,1983-07-31,Male,9034476504,anika.sharma813@example.com,Lucknow,Uttar Pradesh,2022-04-10,Verified,Doctor,443182,Low
CUST000814,Pooja,Sharma,1956-09-21,Female,9637660465,pooja.sharma814@example.com,Bhopal,Madhya Pradesh,2020-03-23,Verified,Teacher,3595799,Medium
CUST000815,Sai,Das,1978-06-20,Other,9374417158,sai.das815@example.com,Bhopal,Madhya Pradesh,2014-07-18,Verified,Student,1077997,Low
CUST000816,Reyansh,Das,1968-10-25,Other,9311005912,reyansh.das816@example.com,Delhi,Delhi,2025-01-25,Verified,Engineer,2955795,Medium
CUST000817,Arjun,Mehta,1967-06-12,Male,9121106330,arjun.mehta817@example.com,Mumbai,Maharashtra,2013-10-12,Verified,Consultant,1795969,Low
CUST000818,Ayaan,Mishra,1971-09-10,Female,9490728012,ayaan.mishra818@example.com,Ahmedabad,Gujarat,2016-06-07,Verified,Consultant,1768345,Medium
CUST000819,Amit,Gupta,1971-10-13,Female,9326949684,amit.gupta819@example.com,Hyderabad,Telangana,2016-11-22,Verified,Doctor,2199730,Low
CUST000820,Rahul,Kumar,1969-06-20,Male,9017509617,rahul.kumar820@example.com,Chennai,Tamil Nadu,2012-04-08,Rejected,Business,2850916,Low
CUST000821,Pooja,Das,1960-11-28,Other,9457575747,pooja.das821@example.com,Bhopal,Madhya Pradesh,2019-01-11,Verified,Retired,2093539,Low
CUST000822,Vivaan,Das,1996-09-17,Female,9567772266,vivaan.das822@example.com,Jaipur,Rajasthan,2012-07-19,Pending,Doctor,3379896,High
CUST000823,Rahul,Reddy,1987-10-23,Male,9622923106,rahul.reddy823@example.com,Jaipur,Rajasthan,2022-08-04,Verified,Doctor,1838901,Low
CUST000824,Aadhya,Iyer,2004-04-13,Female,9337976627,aadhya.iyer824@example.com,Chennai,Tamil Nadu,2013-05-04,Verified,Business,741248,High
CUST000825,Amit,Mishra,1980-12-15,Male,9387367042,amit.mishra825@example.com,Ahmedabad,Gujarat,2019-08-05,Verified,Freelancer,3778691,Low
CUST000826,Meera,Reddy,1980-04-16,Female,9525971075,meera.reddy826@example.com,Kochi,Kerala,2021-05-09,Verified,Doctor,2138222,Medium
CUST000827,Kiran,Nair,1997-09-20,Female,9859532593,kiran.nair827@example.com,Chandigarh,Punjab,2025-04-18,Verified,Retired,4278572,Low
CUST000828,Kiran,Sharma,2000-11-03,Male,9629518779,kiran.sharma828@example.com,Pune,Maharashtra,2017-12-19,Verified,Teacher,1800525,Medium
CUST000829,Ishaan,Reddy,1960-04-18,Female,9330559782,ishaan.reddy829@example.com,Pune,Maharashtra,2018-02-12,Pending,Engineer,2815434,Low
CUST000830,Sara,Patel,1971-11-19,Other,9914038843,sara.patel830@example.com,Chandigarh,Punjab,2020-06-07,Verified,Salaried,2681290,Low
CUST000831,Sai,Joshi,1957-08-02,Other,9615727682,sai.joshi831@example.com,Mumbai,Maharashtra,2025-04-26,Verified,Doctor,1083829,High
CUST000832,Myra,Kumar,1995-09-02,Female,9292501058,myra.kumar832@example.com,Hyderabad,Telangana,2022-09-13,Verified,Doctor,3325971,Low
CUST000833,Rahul,Bose,1984-01-22,Female,9259045990,rahul.bose833@example.com,Chandigarh,Punjab,2023-06-23,Verified,Student,4346425,Low
CUST000834,Aditya,Reddy,1964-03-04,Other,9231555165,aditya.reddy834@example.com,Bengaluru,Karnataka,2013-07-23,Verified,Consultant,701355,Low
CUST000835,Rahul,Chopra,1968-11-26,Other,9137214330,rahul.chopra835@example.com,Bhopal,Madhya Pradesh,2024-07-04,Verified,Retired,4195569,Low
CUST000836,Krishna,Singh,1967-05-09,Other,9556608470,krishna.singh836@example.com,Bengaluru,Karnataka,2021-04-22,Verified,Salaried,1858765,Low
CUST000837,Ayaan,Singh,1999-02-03,Male,9519582632,ayaan.singh837@example.com,Ahmedabad,Gujarat,2024-01-10,Verified,Freelancer,2540698,Low
CUST000838,Diya,Jain,1969-05-05,Male,9945354614,diya.jain838@example.com,Jaipur,Rajasthan,2022-02-16,Verified,Freelancer,4473332,Medium
CUST000839,Ayaan,Iyer,1958-09-27,Female,9133943945,ayaan.iyer839@example.com,Delhi,Delhi,2022-05-27,Verified,Retired,2296719,Low
CUST000840,Aarav,Joshi,1974-06-01,Male,9537657692,aarav.joshi840@example.com,Mumbai,Maharashtra,2023-01-10,Verified,Freelancer,2573626,Medium
CUST000841,Rohit,Singh,1964-08-15,Male,9090040476,rohit.singh841@example.com,Delhi,Delhi,2024-09-27,Rejected,Business,629107,Low
CUST000842,Rahul,Patel,1988-06-12,Male,9460401424,rahul.patel842@example.com,Jaipur,Rajasthan,2022-04-01,Pending,Retired,1189359,Medium
CUST000843,Neha,Sharma,1970-08-30,Male,9113798440,neha.sharma843@example.com,Lucknow,Uttar Pradesh,2024-08-18,Verified,Student,1987540,Low
CUST000844,Rohit,Chopra,1958-05-02,Female,9676209014,rohit.chopra844@example.com,Mumbai,Maharashtra,2018-04-25,Verified,Retired,2422144,Low
CUST000845,Ishaan,Patel,1995-03-11,Male,9096873045,ishaan.patel845@example.com,Hyderabad,Telangana,2013-12-25,Verified,Engineer,4143409,Low
CUST000846,Diya,Das,2004-06-07,Other,9255629657,diya.das846@example.com,Bhopal,Madhya Pradesh,2019-10-17,Verified,Student,4328256,Medium
CUST000847,Avni,Das,1962-10-03,Other,9425577820,avni.das847@example.com,Jaipur,Rajasthan,2019-09-14,Verified,Student,3045966,Low
CUST000848,Vikas,Iyer,1967-07-08,Male,9616188081,vikas.iyer848@example.com,Ahmedabad,Gujarat,2024-11-27,Verified,Consultant,1561619,Medium
CUST000849,Rohit,Nair,1965-06-28,Female,9586863956,rohit.nair849@example.com,Lucknow,Uttar Pradesh,2014-05-21,Verified,Engineer,1486116,Medium
CUST000850,Kiran,Patel,1955-01-20,Other,9172143643,kiran.patel850@example.com,Bhopal,Madhya Pradesh,2024-02-26,Verified,Retired,377179,Low
CUST000851,Shaurya,Mehta,1971-08-30,Other,9114716560,shaurya.mehta851@example.com,Hyderabad,Telangana,2025-05-27,Verified,Teacher,3325022,Low
CUST000852,Avni,Mishra,1958-10-04,Other,9707550476,avni.mishra852@example.com,Chandigarh,Punjab,2024-02-02,Verified,Teacher,3124862,High
CUST000853,Rohit,Mishra,1989-02-01,Male,9717481131,rohit.mishra853@example.com,Mumbai,Maharashtra,2022-03-13,Verified,Doctor,2204830,Low
CUST000854,Ira,Verma,1982-10-17,Other,9739610290,ira.verma854@example.com,Pune,Maharashtra,2023-05-10,Verified,Consultant,1700294,Low
CUST000855,Amit,Chopra,1959-05-16,Female,9918727420,amit.chopra855@example.com,Kochi,Kerala,2018-07-06,Verified,Teacher,1100016,Medium
CUST000856,Vikas,Gupta,1998-04-03,Female,9306260423,vikas.gupta856@example.com,Hyderabad,Telangana,2019-08-17,Pending,Freelancer,4318528,Low
CUST000857,Myra,Mehta,1969-10-02,Male,9299077560,myra.mehta857@example.com,Delhi,Delhi,2023-10-12,Pending,Doctor,1071944,Low
CUST000858,Vivaan,Kumar,2004-12-30,Other,9611145768,vivaan.kumar858@example.com,Jaipur,Rajasthan,2017-06-15,Pending,Student,1195112,Low
CUST000859,Aditya,Iyer,1972-08-18,Female,9858471296,aditya.iyer859@example.com,Chandigarh,Punjab,2014-08-07,Verified,Retired,1878250,Low
CUST000860,Sai,Chopra,1988-05-12,Male,9801849804,sai.chopra860@example.com,Mumbai,Maharashtra,2015-01-27,Verified,Retired,4209796,Medium
CUST000861,Ayaan,Mishra,1997-12-13,Male,9126881228,ayaan.mishra861@example.com,Lucknow,Uttar Pradesh,2015-04-06,Pending,Business,4187140,Low
CUST000862,Aditya,Iyer,1992-02-05,Other,9534606056,aditya.iyer862@example.com,Hyderabad,Telangana,2012-08-14,Verified,Doctor,3458068,Low
CUST000863,Vikas,Singh,1966-06-04,Female,9986239847,vikas.singh863@example.com,Bhopal,Madhya Pradesh,2013-09-06,Verified,Salaried,3680704,Low
CUST000864,Aditya,Reddy,1958-08-02,Female,9464754895,aditya.reddy864@example.com,Chandigarh,Punjab,2018-11-29,Pending,Engineer,4470269,Low
CUST000865,Priya,Rao,1967-04-25,Female,9517588914,priya.rao865@example.com,Chandigarh,Punjab,2026-02-09,Verified,Self Employed,2603862,Low
CUST000866,Krishna,Nair,1976-06-24,Other,9354358644,krishna.nair866@example.com,Pune,Maharashtra,2025-05-28,Verified,Retired,1348345,Medium
CUST000867,Amit,Joshi,1987-06-07,Other,9885379821,amit.joshi867@example.com,Hyderabad,Telangana,2018-07-15,Verified,Retired,3010082,Low
CUST000868,Rahul,Mishra,1977-01-13,Female,9749785249,rahul.mishra868@example.com,Pune,Maharashtra,2013-08-13,Verified,Teacher,3477402,Low
CUST000869,Ayaan,Kumar,1995-10-19,Other,9948963406,ayaan.kumar869@example.com,Lucknow,Uttar Pradesh,2026-02-01,Rejected,Freelancer,1086633,Low
CUST000870,Aadhya,Nair,1967-07-15,Male,9150014188,aadhya.nair870@example.com,Delhi,Delhi,2018-01-07,Verified,Business,3730594,Low
CUST000871,Kiran,Verma,1964-12-30,Female,9944633399,kiran.verma871@example.com,Mumbai,Maharashtra,2024-10-18,Verified,Consultant,3145804,Medium
CUST000872,Sai,Sharma,1983-06-01,Male,9263890219,sai.sharma872@example.com,Kochi,Kerala,2025-10-09,Rejected,Self Employed,4259020,Low
CUST000873,Krishna,Bose,1976-09-17,Female,9922341034,krishna.bose873@example.com,Hyderabad,Telangana,2021-10-05,Verified,Freelancer,3423902,Low
CUST000874,Krishna,Mehta,1991-08-26,Other,9772696084,krishna.mehta874@example.com,Delhi,Delhi,2016-08-07,Pending,Engineer,3842888,Medium
CUST000875,Anika,Nair,1956-11-09,Female,9896793521,anika.nair875@example.com,Pune,Maharashtra,2025-06-24,Verified,Teacher,1592487,Medium
CUST000876,Ayaan,Patel,1986-09-10,Female,9434369709,ayaan.patel876@example.com,Pune,Maharashtra,2017-06-22,Verified,Business,3973712,Medium
CUST000877,Aarav,Chopra,1985-12-19,Female,9607676164,aarav.chopra877@example.com,Ahmedabad,Gujarat,2019-10-23,Verified,Doctor,2359856,Low
CUST000878,Reyansh,Singh,2001-05-25,Other,9830650312,reyansh.singh878@example.com,Ahmedabad,Gujarat,2014-01-26,Verified,Consultant,599976,Low
CUST000879,Anika,Kumar,1968-05-15,Female,9264236428,anika.kumar879@example.com,Lucknow,Uttar Pradesh,2013-07-01,Verified,Business,617436,Low
CUST000880,Sunita,Iyer,2004-02-27,Female,9623039111,sunita.iyer880@example.com,Chennai,Tamil Nadu,2018-01-13,Verified,Student,1221338,Medium
CUST000881,Sara,Das,1971-01-19,Male,9823052480,sara.das881@example.com,Bhopal,Madhya Pradesh,2023-03-27,Verified,Salaried,3483481,Low
CUST000882,Vivaan,Mishra,1966-11-13,Male,9959473721,vivaan.mishra882@example.com,Bengaluru,Karnataka,2017-07-26,Verified,Freelancer,534616,Low
CUST000883,Aadhya,Reddy,1980-10-07,Female,9876886878,aadhya.reddy883@example.com,Mumbai,Maharashtra,2019-12-09,Verified,Freelancer,3579052,Medium
CUST000884,Anika,Bose,2000-02-21,Female,9203195419,anika.bose884@example.com,Bengaluru,Karnataka,2021-04-01,Verified,Self Employed,3314180,Low
CUST000885,Ira,Patel,1974-05-04,Female,9279246320,ira.patel885@example.com,Mumbai,Maharashtra,2017-02-03,Pending,Self Employed,4263371,Low
CUST000886,Amit,Yadav,1973-05-13,Female,9260321450,amit.yadav886@example.com,Pune,Maharashtra,2019-11-11,Verified,Teacher,3815474,Low
CUST000887,Shaurya,Das,2004-06-27,Female,9071553482,shaurya.das887@example.com,Kochi,Kerala,2012-03-31,Rejected,Student,2441640,Low
CUST000888,Anika,Patel,2001-10-01,Female,9076597595,anika.patel888@example.com,Chandigarh,Punjab,2018-05-23,Verified,Consultant,1214296,Medium
CUST000889,Priya,Mishra,2001-02-09,Male,9898126574,priya.mishra889@example.com,Jaipur,Rajasthan,2015-03-25,Verified,Retired,961731,Low
