account_id,customer_id,branch_id,account_type,account_number,open_date,balance,status,currency,nominee_registered
ACC0001137,CUST000003,BR0012,Salary,100000001137,2019-07-03,412258.44,Active,INR,Yes
ACC0001138,CUST000852,BR0018,Salary,100000001138,2017-09-26,1050068.3,Active,INR,Yes
ACC0001139,CUST000185,BR0035,Fixed Deposit,100000001139,2017-02-16,687409.16,Active,INR,Yes
ACC0001140,CUST000980,BR0015,Savings,100000001140,2020-02-06,331554.0,Active,INR,Yes
ACC0001141,CUST000383,BR0044,Current,100000001141,2025-01-05,995435.61,Active,INR,Yes
ACC0001142,CUST000118,BR0017,Salary,100000001142,2025-03-12,549857.13,Active,INR,No
ACC0001143,CUST000219,BR0005,Savings,100000001143,2012-03-07,347771.12,Active,INR,No
ACC0001144,CUST000250,BR0029,Current,100000001144,2021-10-07,510198.59,Active,INR,Yes
ACC0001145,CUST000716,BR0034,Salary,100000001145,2023-04-05,62392.16,Active,INR,No
ACC0001146,CUST000989,BR0016,Savings,100000001146,2016-08-15,698965.37,Active,INR,Yes
ACC0001147,CUST000257,BR0015,Savings,100000001147,2023-12-30,495357.08,Active,INR,Yes
ACC0001148,CUST000498,BR0036,Savings,100000001148,2022-03-25,117232.71,Active,INR,No
ACC0001149,CUST000647,BR0034,Savings,100000001149,2018-10-03,155084.26,Active,INR,Yes
ACC0001150,CUST000417,BR0042,Current,100000001150,2012-01-19,171774.09,Active,INR,Yes
ACC0001151,CUST000251,BR0047,Savings,100000001151,2017-11-26,215457.42,Active,INR,Yes
ACC0001152,CUST000414,BR0003,Savings,100000001152,2016-05-18,65548.69,Closed,INR,No
ACC0001153,CUST000896,BR0022,Recurring Deposit,100000001153,2019-07-08,1091989.36,Active,INR,No
ACC0001154,CUST000938,BR0009,Savings,100000001154,2014-02-21,115457.24,Active,INR,Yes
ACC0001155,CUST000414,BR0027,Current,100000001155,2014-04-24,378386.99,Active,INR,Yes
ACC0001156,CUST000020,BR0007,Recurring Deposit,100000001156,2021-01-04,509585.66,Active,INR,Yes
ACC0001157,CUST000132,BR0009,Fixed Deposit,100000001157,2018-03-26,45311.23,Frozen,INR,Yes
ACC0001158,CUST000890,BR0038,Savings,100000001158,2015-12-13,57106.25,Active,INR,Yes
ACC0001159,CUST000098,BR0043,Salary,100000001159,2013-01-14,1020478.49,Active,INR,Yes
ACC0001160,CUST000263,BR0035,Savings,100000001160,2017-01-05,691263.36,Active,INR,Yes
ACC0001161,CUST000373,BR0012,Current,100000001161,2014-08-14,956030.18,Active,INR,No
ACC0001162,CUST000344,BR0027,Salary,100000001162,2019-06-23,151925.38,Active,INR,No
ACC0001163,CUST000306,BR0050,Salary,100000001163,2025-09-01,531540.76,Active,INR,Yes
ACC0001164,CUST000271,BR0038,Current,100000001164,2021-08-18,232395.35,Active,INR,Yes
ACC0001165,CUST000748,BR0038,Recurring Deposit,100000001165,2017-07-20,524999.86,Active,INR,No
ACC0001166,CUST000641,BR0016,Savings,100000001166,2024-11-05,660400.69,Active,INR,Yes
ACC0001167,CUST000637,BR0031,Salary,100000001167,2019-12-28,486016.65,Active,INR,No
ACC0001168,CUST000705,BR0012,Recurring Deposit,100000001168,2021-01-24,445426.11,Active,INR,Yes
ACC0001169,CUST000274,BR0032,Salary,100000001169,2020-09-30,1152549.2,Active,INR,Yes
ACC0001170,CUST000894,BR0041,Current,100000001170,2025-11-23,1099388.79,Active,INR,Yes
ACC0001171,CUST000273,BR0031,Salary,100000001171,2020-04-14,263401.01,Active,INR,No
ACC0001172,CUST000164,BR0019,Fixed Deposit,100000001172,2018-01-27,1108602.83,Active,INR,No
ACC0001173,CUST000683,BR0015,Savings,100000001173,2024-08-02,696881.98,Active,INR,No
ACC0001174,CUST000131,BR0049,Current,100000001174,2024-12-06,661957.41,Active,INR,Yes
ACC0001175,CUST000158,BR0019,Savings,100000001175,2020-09-15,592878.05,Active,INR,No
ACC0001176,CUST000106,BR0022,Current,100000001176,2015-07-07,769323.88,Inactive,INR,No
ACC0001177,CUST000974,BR0013,Salary,100000001177,2024-04-08,1117498.67,Active,INR,Yes
ACC0001178,CUST000963,BR0043,Savings,100000001178,2024-04-20,394564.08,Active,INR,Yes
ACC0001179,CUST000685,BR0037,Savings,100000001179,2014-04-09,472259.01,Active,INR,No
ACC0001180,CUST000580,BR0031,Current,100000001180,2017-04-20,739285.38,Active,INR,Yes
ACC0001181,CUST000426,BR0007,Savings,100000001181,2017-01-13,808736.07,Active,INR,Yes
ACC0001182,CUST000404,BR0033,Salary,100000001182,2022-05-11,106517.2,Active,INR,No
ACC0001183,CUST000826,BR0014,Current,100000001183,2020-07-06,71187.41,Active,INR,Yes
ACC0001184,CUST000966,BR0007,Savings,100000001184,2025-10-05,508622.94,Active,INR,Yes
ACC0001185,CUST000570,BR0009,Savings,100000001185,2018-03-03,688822.08,Active,INR,Yes
ACC0001186,CUST000293,BR0026,Salary,100000001186,2025-04-12,921972.38,Active,INR,No
ACC0001187,CUST000407,BR0012,Savings,100000001187,2018-03-27,1006075.18,Active,INR,Yes
ACC0001188,CUST000398,BR0045,Savings,100000001188,2021-02-03,246535.22,Active,INR,Yes
ACC0001189,CUST000472,BR0009,Salary,100000001189,2025-02-13,1032759.21,Active,INR,No
ACC0001190,CUST000012,BR0014,Savings,100000001190,2024-11-04,315086.24,Active,INR,Yes
ACC0001191,CUST000684,BR0008,Savings,100000001191,2021-04-11,843167.79,Active,INR,No
ACC0001192,CUST000581,BR0030,Savings,100000001192,2021-03-12,542071.65,Active,INR,No
ACC0001193,CUST000699,BR0036,Savings,100000001193,2019-05-16,265198.03,Active,INR,Yes
ACC0001194,CUST000979,BR0025,Savings,100000001194,2019-11-06,942428.05,Active,INR,Yes
ACC0001195,CUST000411,BR0050,Salary,100000001195,2024-09-24,722157.53,Active,INR,Yes
ACC0001196,CUST000780,BR0049,Savings,100000001196,2017-01-28,278332.76,Closed,INR,Yes
ACC0001197,CUST000488,BR0043,Savings,100000001197,2022-10-23,788321.36,Active,INR,No
ACC0001198,CUST000547,BR0007,Savings,100000001198,2024-08-19,654821.6,Active,INR,Yes
ACC0001199,CUST000746,BR0004,Recurring Deposit,100000001199,2021-09-26,592601.75,Active,INR,Yes
ACC0001200,CUST000258,BR0035,Savings,100000001200,2020-12-24,13001.1,Active,INR,Yes
ACC0001201,CUST000791,BR0002,Savings,100000001201,2018-12-27,787560.55,Inactive,INR,Yes
ACC0001202,CUST000155,BR0034,Current,100000001202,2021-05-10,1023932.35,Inactive,INR,No
ACC0001203,CUST000938,BR0035,Recurring Deposit,100000001203,2013-08-15,1051467.14,Active,INR,Yes
ACC0001204,CUST000299,BR0010,Savings,100000001204,2016-07-01,309751.44,Inactive,INR,No
ACC0001205,CUST000310,BR0036,Savings,100000001205,2015-07-01,1195697.57,Active,INR,Yes
ACC0001206,CUST000077,BR0028,Savings,100000001206,2022-09-21,678786.39,Active,INR,No
ACC0001207,CUST000858,BR0038,Savings,100000001207,2024-03-10,458898.02,Active,INR,No
ACC0001208,CUST000102,BR0045,Fixed Deposit,100000001208,2023-02-11,139649.35,Inactive,INR,Yes
ACC0001209,CUST000597,BR0044,Savings,100000001209,2012-05-12,1195632.35,Active,INR,No
ACC0001210,CUST000686,BR0001,Savings,100000001210,2023-09-06,666996.66,Active,INR,No
ACC0001211,CUST000095,BR0008,Savings,100000001211,2023-12-20,551522.19,Active,INR,No
ACC0001212,CUST000140,BR0032,Fixed Deposit,100000001212,2013-09-07,927242.17,Active,INR,No
ACC0001213,CUST000488,BR0033,Savings,100000001213,2020-07-14,353829.55,Active,INR,Yes
ACC0001214,CUST000245,BR0036,Salary,100000001214,2013-10-14,45492.32,Active,INR,No
ACC0001215,CUST000630,BR0008,Salary,100000001215,2020-07-01,146976.02,Active,INR,No
ACC0001216,CUST000174,BR0016,Current,100000001216,2014-09-01,418347.14,Inactive,INR,Yes
ACC0001217,CUST000728,BR0016,Savings,100000001217,2019-07-11,261745.09,Active,INR,No
ACC0001218,CUST000989,BR0043,Savings,100000001218,2013-06-28,488120.68,Active,INR,No
ACC0001219,CUST000346,BR0011,Recurring Deposit,100000001219,2015-12-08,909313.08,Active,INR,No
ACC0001220,CUST000915,BR0005,Savings,100000001220,2026-03-13,436259.33,Active,INR,Yes
ACC0001221,CUST000957,BR0046,Current,100000001221,2024-03-04,716854.22,Active,INR,No
ACC0001222,CUST000437,BR0025,Current,100000001222,2023-05-13,684470.6,Closed,INR,Yes
ACC0001223,CUST000060,BR0002,Savings,100000001223,2025-04-02,1188495.43,Active,INR,No
ACC0001224,CUST000444,BR0029,Savings,100000001224,2021-01-05,250244.55,Active,INR,No
ACC0001225,CUST000908,BR0010,Fixed Deposit,100000001225,2016-02-18,538181.68,Active,INR,No
ACC0001226,CUST000160,BR0025,Savings,100000001226,2020-02-10,486409.79,Active,INR,No
ACC0001227,CUST000895,BR0001,Current,100000001227,2012-12-16,100062.23,Active,INR,No
ACC0001228,CUST000114,BR0015,Savings,100000001228,2020-06-24,611338.2,Closed,INR,No
ACC0001229,CUST000882,BR0012,Savings,100000001229,2023-06-25,534373.12,Active,INR,Yes
ACC0001230,CUST000004,BR0041,Recurring Deposit,100000001230,2021-03-27,491309.1,Active,INR,No
ACC0001231,CUST000996,BR0049,Savings,100000001231,2015-01-15,643790.21,Active,INR,No
ACC0001232,CUST000173,BR0013,Current,100000001232,2014-06-30,146496.69,Inactive,INR,Yes
ACC0001233,CUST000144,BR0015,Savings,100000001233,2015-04-28,217587.06,Active,INR,No
ACC0001234,CUST000014,BR0035,Savings,100000001234,2019-04-30,1039660.67,Active,INR,No
ACC0001235,CUST000621,BR0038,Current,100000001235,2012-09-18,2045.95,Active,INR,No
ACC0001236,CUST000464,BR0039,Salary,100000001236,2017-02-12,447944.34,Active,INR,Yes
ACC0001237,CUST000959,BR0016,Savings,100000001237,2012-08-31,991338.19,Closed,INR,No
ACC0001238,CUST000199,BR0021,Recurring Deposit,100000001238,2021-12-08,1113210.88,Active,INR,Yes
ACC0001239,CUST000946,BR0001,Salary,100000001239,2021-10-17,347477.33,Active,INR,No
ACC0001240,CUST000980,BR0032,Current,100000001240,2012-12-01,718754.55,Active,INR,Yes
ACC0001241,CUST000030,BR0009,Fixed Deposit,100000001241,2012-05-20,1021859.03,Active,INR,No
ACC0001242,CUST000105,BR0040,Savings,100000001242,2019-05-22,291480.47,Active,INR,No
ACC0001243,CUST000893,BR0049,Savings,100000001243,2023-06-14,913260.07,Active,INR,No
ACC0001244,CUST000295,BR0031,Current,100000001244,2022-03-09,345760.53,Inactive,INR,Yes
ACC0001245,CUST000564,BR0003,Savings,100000001245,2023-06-09,809124.54,Inactive,INR,Yes
ACC0001246,CUST000024,BR0025,Savings,100000001246,2019-09-21,597517.4,Inactive,INR,Yes
ACC0001247,CUST000690,BR0015,Current,100000001247,2025-02-14,927844.14,Active,INR,Yes
ACC0001248,CUST000228,BR0043,Current,100000001248,2021-12-21,301071.92,Inactive,INR,Yes
ACC0001249,CUST000842,BR0047,Savings,100000001249,2024-11-29,16982.07,Active,INR,No
ACC0001250,CUST000981,BR0023,Fixed Deposit,100000001250,2020-05-06,711031.6,Active,INR,Yes
ACC0001251,CUST000558,BR0049,Savings,100000001251,2024-11-30,1073803.92,Active,INR,No
ACC0001252,CUST000618,BR0028,Current,100000001252,2013-02-04,827519.8,Active,INR,Yes
ACC0001253,CUST000533,BR0039,Salary,100000001253,2021-08-16,18219.83,Active,INR,Yes
ACC0001254,CUST000398,BR0022,Savings,100000001254,2017-05-24,280617.1,Active,INR,No
ACC0001255,CUST000455,BR0003,Savings,100000001255,2019-02-20,173110.0,Active,INR,Yes
ACC0001256,CUST000429,BR0043,Current,100000001256,2018-09-14,705501.19,Active,INR,Yes
ACC0001257,CUST000367,BR0015,Current,100000001257,2023-06-26,336783.28,Active,INR,No
ACC0001258,CUST000631,BR0040,Savings,100000001258,2025-09-29,1018730.98,Active,INR,No
ACC0001259,CUST000471,BR0050,Salary,100000001259,2016-01-17,388068.82,Inactive,INR,Yes
ACC0001260,CUST000545,BR0019,Salary,100000001260,2017-05-23,892863.99,Inactive,INR,Yes
ACC0001261,CUST000218,BR0020,Current,100000001261,2012-09-18,329051.04,Active,INR,Yes
ACC0001262,CUST000316,BR0008,Salary,100000001262,2019-09-02,296297.32,Inactive,INR,Yes
ACC0001263,CUST000336,BR0035,Savings,100000001263,2022-04-14,338505.45,Closed,INR,Yes
ACC0001264,CUST000394,BR0012,Salary,100000001264,2024-08-17,970886.8,Active,INR,No
ACC0001265,CUST000169,BR0024,Current,100000001265,2017-05-13,1196100.89,Active,INR,Yes
ACC0001266,CUST000636,BR0022,Salary,100000001266,2018-07-12,430924.18,Closed,INR,Yes
ACC0001267,CUST000330,BR0041,Current,100000001267,2015-02-15,630670.2,Active,INR,No
ACC0001268,CUST000021,BR0009,Current,100000001268,2020-10-18,220993.29,Inactive,INR,Yes
ACC0001269,CUST000454,BR0011,Savings,100000001269,2018-08-17,1141558.54,Active,INR,Yes
ACC0001270,CUST000028,BR0020,Savings,100000001270,2022-05-29,650118.14,Active,INR,Yes
ACC0001271,CUST000368,BR0044,Savings,100000001271,2015-12-13,1079866.62,Active,INR,Yes
ACC0001272,CUST000487,BR0001,Savings,100000001272,2014-10-30,983378.35,Active,INR,Yes
ACC0001273,CUST000125,BR0015,Current,100000001273,2023-03-20,54666.64,Active,INR,No
ACC0001274,CUST000008,BR0012,Savings,100000001274,2021-05-17,114715.99,Active,INR,Yes
ACC0001275,CUST000591,BR0016,Current,100000001275,2016-09-29,448719.33,Active,INR,No
ACC0001276,CUST000087,BR0039,Savings,100000001276,2013-04-21,775530.11,Active,INR,No
ACC0001277,CUST000441,BR0007,Savings,100000001277,2016-02-18,1010102.77,Active,INR,No
ACC0001278,CUST000717,BR0032,Savings,100000001278,2020-04-06,424999.89,Active,INR,Yes
ACC0001279,CUST000745,BR0029,Current,100000001279,2025-12-10,974368.61,Active,INR,Yes
ACC0001280,CUST000293,BR0050,Savings,100000001280,2016-11-14,164491.36,Active,INR,No
ACC0001281,CUST000667,BR0041,Current,100000001281,2023-12-27,922171.26,Active,INR,No
ACC0001282,CUST000297,BR0029,Salary,100000001282,2017-06-30,533003.5,Active,INR,Yes
ACC0001283,CUST000630,BR0019,Fixed Deposit,100000001283,2019-11-29,235376.14,Active,INR,Yes
ACC0001284,CUST000943,BR0006,Salary,100000001284,2023-03-11,513775.88,Active,INR,No
ACC0001285,CUST000349,BR0004,Savings,100000001285,2022-07-24,777899.09,Active,INR,Yes
ACC0001286,CUST000129,BR0002,Salary,100000001286,2015-08-04,664752.3,Active,INR,No
ACC0001287,CUST000489,BR0036,Savings,100000001287,2013-08-30,956685.71,Active,INR,Yes
ACC0001288,CUST000136,BR0016,Savings,100000001288,2014-07-21,469254.51,Active,INR,No
ACC0001289,CUST000025,BR0025,Current,100000001289,2022-09-19,759317.0,Active,INR,Yes
ACC0001290,CUST000139,BR0010,Savings,100000001290,2022-11-27,148163.47,Active,INR,Yes
ACC0001291,CUST000074,BR0009,Savings,100000001291,2026-04-05,620421.67,Active,INR,No
ACC0001292,CUST000425,BR0015,Fixed Deposit,100000001292,2013-11-17,100210.13,Active,INR,No
ACC0001293,CUST000198,BR0002,Savings,100000001293,2017-06-28,544540.27,Active,INR,Yes
ACC0001294,CUST000584,BR0049,Current,100000001294,2015-05-01,1048504.91,Active,INR,Yes
ACC0001295,CUST000213,BR0010,Savings,100000001295,2019-09-23,719526.13,Active,INR,No
ACC0001296,CUST000390,BR0040,Savings,100000001296,2022-09-26,906081.4,Active,INR,No
ACC0001297,CUST000106,BR0032,Salary,100000001297,2016-07-10,961836.13,Active,INR,No
ACC0001298,CUST000584,BR0005,Fixed Deposit,100000001298,2019-08-24,1074672.37,Inactive,INR,Yes
ACC0001299,CUST000043,BR0007,Savings,100000001299,2018-03-01,800925.08,Active,INR,No
ACC0001300,CUST000824,BR0023,Savings,100000001300,2021-08-06,471806.75,Active,INR,No
ACC0001301,CUST000887,BR0015,Fixed Deposit,100000001301,2020-04-09,76804.58,Active,INR,Yes
ACC0001302,CUST000287,BR0021,Fixed Deposit,100000001302,2016-12-12,1154702.2,Inactive,INR,No
ACC0001303,CUST000973,BR0024,Salary,100000001303,2019-01-16,1116457.59,Active,INR,No
ACC0001304,CUST000421,BR0017,Current,100000001304,2023-06-20,352559.46,Active,INR,Yes
ACC0001305,CUST000286,BR0037,Savings,100000001305,2020-03-30,996637.94,Active,INR,No
ACC0001306,CUST000641,BR0009,Savings,100000001306,2021-04-08,694524.06,Closed,INR,No
ACC0001307,CUST000335,BR0025,Current,100000001307,2019-06-27,1030568.55,Active,INR,Yes
ACC0001308,CUST000888,BR0027,Salary,100000001308,2022-01-12,1051041.34,Active,INR,Yes
ACC0001309,CUST000612,BR0015,Salary,100000001309,2012-06-27,736859.8,Active,INR,Yes
ACC0001310,CUST000264,BR0044,Fixed Deposit,100000001310,2015-02-08,88002.59,Active,INR,No
ACC0001311,CUST000448,BR0043,Savings,100000001311,2012-02-05,223662.73,Active,INR,No
ACC0001312,CUST000915,BR0032,Current,100000001312,2012-02-21,344605.96,Active,INR,No
ACC0001313,CUST000741,BR0037,Current,100000001313,2015-01-26,448609.58,Inactive,INR,No
ACC0001314,CUST000715,BR0042,Savings,100000001314,2012-07-17,244732.35,Active,INR,Yes
ACC0001315,CUST000096,BR0019,Current,100000001315,2015-03-25,929118.43,Active,INR,Yes
ACC0001316,CUST000711,BR0004,Fixed Deposit,100000001316,2018-01-18,380329.04,Active,INR,No
ACC0001317,CUST000500,BR0026,Salary,100000001317,2021-12-26,14594.98,Active,INR,Yes
ACC0001318,CUST000688,BR0009,Salary,100000001318,2023-09-01,511893.04,Active,INR,Yes
ACC0001319,CUST000142,BR0010,Savings,100000001319,2013-02-05,1069663.9,Active,INR,No
ACC0001320,CUST000516,BR0018,Savings,100000001320,2017-09-04,927995.18,Inactive,INR,Yes
ACC0001321,CUST000210,BR0049,Savings,100000001321,2022-02-14,810996.26,Active,INR,Yes
ACC0001322,CUST000962,BR0045,Current,100000001322,2021-02-03,598769.02,Active,INR,Yes
ACC0001323,CUST000715,BR0014,Savings,100000001323,2019-07-11,768317.93,Active,INR,No
ACC0001324,CUST000913,BR0028,Fixed Deposit,100000001324,2025-06-11,160130.41,Active,INR,No
ACC0001325,CUST000940,BR0027,Savings,100000001325,2013-03-01,136912.7,Active,INR,No
ACC0001326,CUST000637,BR0024,Salary,100000001326,2014-02-05,1089762.08,Closed,INR,No
ACC0001327,CUST000052,BR0042,Recurring Deposit,100000001327,2012-01-08,93395.61,Inactive,INR,No
ACC0001328,CUST000401,BR0008,Current,100000001328,2023-11-25,858616.55,Inactive,INR,Yes
ACC0001329,CUST000554,BR0004,Savings,100000001329,2023-10-01,880631.19,Active,INR,Yes
ACC0001330,CUST000293,BR0017,Current,100000001330,2013-05-16,338573.71,Active,INR,Yes
ACC0001331,CUST000357,BR0026,Savings,100000001331,2023-06-01,408246.59,Active,INR,No
ACC0001332,CUST000196,BR0034,Current,100000001332,2014-04-24,329691.34,Active,INR,No
ACC0001333,CUST000318,BR0030,Savings,100000001333,2023-05-05,60401.45,Active,INR,Yes
ACC0001334,CUST000106,BR0026,Current,100000001334,2019-02-16,458029.09,Active,INR,No
ACC0001335,CUST000861,BR0029,Current,100000001335,2012-10-22,109906.98,Inactive,INR,Yes
ACC0001336,CUST000159,BR0030,Salary,100000001336,2014-04-21,486055.74,Active,INR,Yes
ACC0001337,CUST000496,BR0045,Savings,100000001337,2014-02-04,128490.36,Active,INR,No
ACC0001338,CUST000435,BR0034,Recurring Deposit,100000001338,2014-07-13,102682.35,Active,INR,No
ACC0001339,CUST000450,BR0023,Current,100000001339,2023-09-10,242756.58,Active,INR,No
ACC0001340,CUST000068,BR0031,Fixed Deposit,100000001340,2019-03-13,1037872.61,Active,INR,Yes
ACC0001341,CUST000384,BR0013,Savings,100000001341,2024-02-03,80835.13,Active,INR,No
ACC0001342,CUST000451,BR0046,Savings,100000001342,2020-04-15,296673.02,Closed,INR,Yes
ACC0001343,CUST000593,BR0042,Current,100000001343,2023-06-03,196131.82,Active,INR,No
ACC0001344,CUST000676,BR0010,Savings,100000001344,2022-10-23,402513.73,Active,INR,No
ACC0001345,CUST000553,BR0018,Fixed Deposit,100000001345,2021-08-05,657889.58,Active,INR,Yes
ACC0001346,CUST000005,BR0050,Savings,100000001346,2015-05-27,946537.39,Active,INR,Yes
ACC0001347,CUST000923,BR0030,Savings,100000001347,2020-08-13,516282.0,Active,INR,Yes
ACC0001348,CUST000262,BR0021,Savings,100000001348,2020-04-27,973301.85,Active,INR,Yes
ACC0001349,CUST000328,BR0009,Fixed Deposit,100000001349,2020-04-24,1132093.68,Active,INR,Yes
ACC0001350,CUST000005,BR0035,Current,100000001350,2016-04-09,1129681.58,Active,INR,No
ACC0001351,CUST000129,BR0047,Salary,100000001351,2026-04-30,548287.63,Active,INR,Yes
ACC0001352,CUST000973,BR0031,Salary,100000001352,2022-07-10,547328.71,Active,INR,Yes
ACC0001353,CUST000124,BR0049,Current,100000001353,2015-02-22,383187.78,Active,INR,No
ACC0001354,CUST000669,BR0033,Fixed Deposit,100000001354,2016-06-13,1815.5,Active,INR,Yes
ACC0001355,CUST000454,BR0006,Savings,100000001355,2013-01-28,992822.75,Active,INR,No
ACC0001356,CUST000145,BR0013,Savings,100000001356,2018-07-05,586887.35,Inactive,INR,Yes
ACC0001357,CUST000358,BR0048,Salary,100000001357,2022-01-10,1182554.01,Active,INR,No
ACC0001358,CUST000958,BR0008,Salary,100000001358,2025-01-24,757260.73,Active,INR,No
ACC0001359,CUST000727,BR0040,Savings,100000001359,2020-12-10,483461.74,Active,INR,No
ACC0001360,CUST000042,BR0039,Current,100000001360,2020-06-20,629056.21,Active,INR,No
ACC0001361,CUST000798,BR0018,Savings,100000001361,2025-10-17,856223.19,Active,INR,No
ACC0001362,CUST000968,BR0009,Recurring Deposit,100000001362,2020-07-08,818739.85,Active,INR,No
ACC0001363,CUST000640,BR0013,Recurring Deposit,100000001363,2016-02-02,153057.36,Active,INR,Yes
ACC0001364,CUST000779,BR0017,Savings,100000001364,2025-12-27,844252.8,Active,INR,No
ACC0001365,CUST000710,BR0019,Current,100000001365,2017-06-15,505889.45,Active,INR,No
ACC0001366,CUST000505,BR0041,Current,100000001366,2013-11-07,1089493.54,Active,INR,Yes
ACC0001367,CUST000045,BR0005,Savings,100000001367,2015-05-25,503161.28,Active,INR,Yes
ACC0001368,CUST000138,BR0026,Savings,100000001368,2024-10-28,861462.48,Active,INR,No
ACC0001369,CUST000932,BR0022,Current,100000001369,2024-06-23,1102257.36,Active,INR,No
ACC0001370,CUST000296,BR0033,Current,100000001370,2016-08-22,430108.88,Inactive,INR,Yes
ACC0001371,CUST000111,BR0019,Current,100000001371,2022-08-02,684376.19,Active,INR,No
ACC0001372,CUST000249,BR0046,Current,100000001372,2021-04-07,1181948.95,Active,INR,No
ACC0001373,CUST000696,BR0016,Salary,100000001373,2012-07-06,1051977.37,Active,INR,No
ACC0001374,CUST000710,BR0009,Salary,100000001374,2021-02-21,508227.5,Active,INR,Yes
ACC0001375,CUST000318,BR0026,Current,100000001375,2017-12-01,1030044.57,Active,INR,Yes
ACC0001376,CUST000738,BR0032,Salary,100000001376,2018-07-04,3635.16,Active,INR,Yes
ACC0001377,CUST000022,BR0035,Savings,100000001377,2013-02-10,104089.65,Active,INR,No
ACC0001378,CUST000809,BR0002,Savings,100000001378,2025-03-19,29393.24,Active,INR,No
ACC0001379,CUST000214,BR0010,Current,100000001379,2014-07-27,481072.95,Active,INR,Yes
ACC0001380,CUST000901,BR0042,Salary,100000001380,2016-06-11,1186028.17,Active,INR,No
ACC0001381,CUST000866,BR0042,Fixed Deposit,100000001381,2020-07-21,718128.1,Active,INR,Yes
ACC0001382,CUST000832,BR0001,Savings,100000001382,2013-04-21,68708.88,Active,INR,Yes
ACC0001383,CUST000539,BR0039,Current,100000001383,2013-06-24,663876.7,Active,INR,Yes
ACC0001384,CUST000829,BR0020,Fixed Deposit,100000001384,2023-12-04,1160628.24,Active,INR,Yes
ACC0001385,CUST000344,BR0045,Recurring Deposit,100000001385,2013-06-12,402455.94,Inactive,INR,Yes
ACC0001386,CUST000640,BR0044,Savings,100000001386,2017-02-28,59718.04,Active,INR,Yes
ACC0001387,CUST000649,BR0029,Savings,100000001387,2013-12-26,291308.58,Active,INR,Yes
ACC0001388,CUST000547,BR0042,Savings,100000001388,2013-11-05,168826.47,Active,INR,No
ACC0001389,CUST000533,BR0005,Savings,100000001389,2024-10-30,364068.25,Active,INR,No
ACC0001390,CUST000788,BR0030,Salary,100000001390,2019-10-17,1093677.01,Active,INR,Yes
ACC0001391,CUST000038,BR0023,Salary,100000001391,2016-10-03,809374.65,Active,INR,Yes
ACC0001392,CUST000883,BR0040,Savings,100000001392,2016-07-19,725790.01,Active,INR,No
ACC0001393,CUST000143,BR0007,Current,100000001393,2014-10-19,896521.75,Active,INR,No
ACC0001394,CUST000621,BR0015,Current,100000001394,2021-02-25,880269.12,Active,INR,Yes
ACC0001395,CUST000776,BR0047,Savings,100000001395,2022-11-23,512855.39,Active,INR,Yes
ACC0001396,CUST000522,BR0032,Current,100000001396,2014-10-23,790013.36,Active,INR,Yes
ACC0001397,CUST000419,BR0016,Savings,100000001397,2023-10-18,1087309.45,Active,INR,Yes
ACC0001398,CUST000090,BR0047,Salary,100000001398,2015-08-15,552138.34,Active,INR,Yes
ACC0001399,CUST000189,BR0028,Savings,100000001399,2021-12-15,617910.53,Active,INR,Yes
ACC0001400,CUST000584,BR0045,Salary,100000001400,2022-01-14,772475.85,Active,INR,No
